Series Description,SPOT EXCHANGE RATE - EURO AREA ,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)",SPOT EXCHANGE RATE - BRAZIL ,"CHINA -- SPOT EXCHANGE RATE, YUAN/US$ P.R. ","DENMARK -- SPOT EXCHANGE RATE, KRONER/US$ ","INDIA -- SPOT EXCHANGE RATE, RUPEES/US$ ","JAPAN -- SPOT EXCHANGE RATE, YEN/US$ ","KOREA -- SPOT EXCHANGE RATE, WON/US$ ","MALAYSIA -- SPOT EXCHANGE RATE, RINGGIT/US$ ","MEXICO -- SPOT EXCHANGE RATE, PESOS/US$ ","NORWAY -- SPOT EXCHANGE RATE, KRONER/US$ ","SWEDEN -- SPOT EXCHANGE RATE, KRONOR/US$ ","SOUTH AFRICA -- SPOT EXCHANGE RATE, RAND/$US","SINGAPORE -- SPOT EXCHANGE RATE, SINGAPORE $/US$ ","SWITZERLAND -- SPOT EXCHANGE RATE, FRANCS/US$ ","TAIWAN -- SPOT EXCHANGE RATE, NT$/US$ ","THAILAND -- SPOT EXCHANGE RATE, BAHT/US$ ",SPOT EXCHANGE RATE - VENEZUELA ,Nominal Broad Dollar Index ,Nominal Major Currencies Dollar Index ,Nominal Other Important Trading Partners Dollar Index ,AUSTRALIA -- SPOT EXCHANGE RATE US$/AU$ (RECIPROCAL OF RXI_N.B.AL),"NEW ZEALAND -- SPOT EXCHANGE RATE, US$/NZ$ RECIPROCAL OF RXI_N.B.NZ ","CANADA -- SPOT EXCHANGE RATE, CANADIAN $/US$ ","HONG KONG -- SPOT EXCHANGE RATE, HK$/US$ ","SRI LANKA -- SPOT EXCHANGE RATE, RUPEES/US$ "
2013-02-04,1.3527,1.5737,1.9913,6.2326,5.5146,53.2400,92.5700,1089.3500,3.0920,12.7100,5.4720,6.3201,8.9280,1.2397,0.9087,29.6000,29.7600,4.2893,99.1454,73.7802,126.3419,1.0422,0.8458,0.9976,7.7531,126.2000
2013-02-05,1.3569,1.5652,1.9840,6.2292,5.4959,52.9900,93.3400,1086.1700,3.0870,12.6260,5.4884,6.3336,8.8465,1.2381,0.9084,29.5200,29.7400,4.2893,99.0328,73.8195,126.0366,1.0389,0.8443,0.9972,7.7546,126.4000
2013-02-06,1.3528,1.5655,1.9847,6.2315,5.5127,53.0700,93.5600,1089.0000,3.0970,12.6731,5.4943,6.3561,8.9014,1.2376,0.9100,29.5900,29.7600,4.2893,99.1843,73.9271,126.2366,1.0322,0.8429,0.9959,7.7543,126.3500
2013-02-07,1.3382,1.5712,1.9708,6.2323,5.5738,53.2200,93.2400,1090.1500,3.0905,12.7381,5.5244,6.4304,8.9321,1.2403,0.9176,29.6100,29.7800,4.2893,99.4653,74.2945,126.3875,1.0285,0.8303,0.9992,7.7553,126.0000
2013-02-08,1.3366,1.5814,1.9725,6.2323,5.5797,53.5800,92.7200,1095.6500,3.0970,12.7271,5.5404,6.4443,8.8888,1.2373,0.9183,29.7000,29.7900,4.2893,99.4836,74.2862,126.4396,1.0319,0.8353,1.0021,7.7550,126.2000
2013-02-11,1.3414,1.5668,1.9724,6.2323,5.5625,53.9500,93.4400,1095.5000,3.0970,12.7556,5.5026,6.3891,8.9071,1.2405,0.9186,29.7300,29.8300,6.2950,99.7504,74.4195,126.8649,1.0286,0.8371,1.0064,7.7552,126.3500
2013-02-12,1.3450,1.5654,1.9680,6.2323,5.5467,53.7500,93.1400,1093.1300,3.0970,12.7326,5.4870,6.3554,8.9001,1.2388,0.9172,29.7100,29.8500,6.2950,99.5809,74.2194,126.7455,1.0308,0.8421,1.0029,7.7548,126.2500
2013-02-13,1.3448,1.5544,1.9663,6.2323,5.5484,53.7900,93.3900,1085.7200,3.0890,12.7236,5.4747,6.2880,8.8555,1.2375,0.9182,29.7000,29.8200,6.2842,99.5581,74.2604,126.6405,1.0345,0.8407,1.0020,7.7557,126.3500
2013-02-14,1.3334,1.5502,1.9590,6.2323,5.5941,53.9400,93.1000,1085.1400,3.0890,12.6965,5.5120,6.3290,8.8020,1.2355,0.9232,29.6200,29.7900,6.2842,99.6520,74.4792,126.5658,1.0349,0.8472,1.0007,7.7542,126.5000
2013-02-15,1.3362,1.5518,1.9615,6.2323,5.5824,54.2800,93.6400,1078.2200,3.0930,12.6883,5.5426,6.3183,8.8521,1.2375,0.9226,29.6100,29.8500,6.2842,99.7299,74.6205,126.5566,1.0304,0.8457,1.0069,7.7542,126.6500
2013-02-18,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-02-19,1.3387,1.5432,1.9564,6.2438,5.5703,54.2600,93.5400,1079.6500,3.1010,12.6681,5.5357,6.3096,8.8670,1.2374,0.9220,29.5200,29.8800,6.2842,99.7817,74.6770,126.5991,1.0350,0.8483,1.0117,7.7542,127.3500
2013-02-20,1.3350,1.5301,1.9605,6.2371,5.5874,54.1800,93.5300,1079.8500,3.0950,12.6821,5.5670,6.3136,8.8880,1.2375,0.9241,29.5500,29.8300,6.2842,99.9174,74.9235,126.5831,1.0286,0.8368,1.0162,7.7546,127.3000
2013-02-21,1.3204,1.5263,1.9727,6.2403,5.6492,54.4700,92.9600,1086.8000,3.1093,12.7543,5.6588,6.4082,8.8820,1.2390,0.9317,29.6600,29.9300,6.2842,100.3043,75.2822,126.9845,1.0251,0.8350,1.0184,7.7556,127.0000
2013-02-22,1.3166,1.5256,1.9710,6.2346,5.6656,54.2800,93.3500,1085.0300,3.1000,12.7480,5.6829,6.4384,8.8701,1.2372,0.9314,29.6400,29.8200,6.2842,100.3708,75.4900,126.8648,1.0318,0.8382,1.0222,7.7560,127.3000
2013-02-25,1.3172,1.5112,1.9688,6.2337,5.6634,53.9600,93.3500,1086.0000,3.0980,12.7287,5.6747,6.4319,8.8271,1.2387,0.9314,29.6500,29.8100,6.2842,100.4290,75.6292,126.8154,1.0284,0.8380,1.0264,7.7562,127.3000
2013-02-26,1.3054,1.5125,1.9905,6.2293,5.7117,54.1400,91.3800,1089.8200,3.1000,12.8798,5.7167,6.4764,8.8496,1.2397,0.9326,29.6800,29.8100,6.2842,100.6556,75.6915,127.2412,1.0208,0.8248,1.0279,7.7580,127.3500
2013-02-27,1.3104,1.5134,1.9776,6.2271,5.6898,53.7200,91.8800,1084.9900,3.1000,12.8264,5.7047,6.4514,8.8500,1.2375,0.9310,29.6600,29.8200,6.2842,100.4597,75.5687,126.9618,1.0202,0.8234,1.0249,7.7572,127.4500
2013-02-28,1.3079,1.5192,1.9767,6.2213,5.7007,54.3700,92.3600,1083.9000,3.0910,12.7788,5.7209,6.4518,8.9703,1.2369,0.9336,29.6700,29.7600,6.2842,100.5103,75.7443,126.8488,1.0241,0.8286,1.0286,7.7546,127.4500
2013-03-01,1.2988,1.5033,1.9829,6.2226,5.7403,54.9000,93.3800,1083.9000,3.0930,12.7956,5.7599,6.4531,9.0716,1.2396,0.9448,29.6600,29.7800,6.2842,100.8282,76.1873,126.9893,1.0210,0.8248,1.0285,7.7551,127.3800
2013-03-04,1.2996,1.5084,1.9798,6.2246,5.7357,54.9200,93.3200,1090.8000,3.1055,12.7700,5.7218,6.4349,9.0994,1.2469,0.9423,29.7000,29.8300,6.2842,100.8563,76.1669,127.0780,1.0164,0.8231,1.0298,7.7552,127.3000
2013-03-05,1.3019,1.5098,1.9654,6.2208,5.7262,54.8700,93.3900,1086.5800,3.1010,12.7401,5.7125,6.3917,9.0580,1.2473,0.9433,29.6300,29.7900,6.2842,100.7097,76.0794,126.8636,1.0237,0.8296,1.0289,7.7555,127.4500
2013-03-06,1.2990,1.5036,1.9667,6.2173,5.7380,54.8300,93.6400,1084.3600,3.1035,12.7420,5.7075,6.4095,9.0929,1.2477,0.9470,29.6400,29.7400,6.2842,100.8051,76.2694,126.8330,1.0248,0.8292,1.0314,7.7557,127.1800
2013-03-07,1.3098,1.5032,1.9595,6.2200,5.6906,54.4500,95.0000,1087.4900,3.1060,12.7845,5.6730,6.3412,9.1455,1.2457,0.9432,29.6300,29.7300,6.2842,100.7592,76.1490,126.8847,1.0263,0.8270,1.0303,7.7561,127.1500
2013-03-08,1.2992,1.4926,1.9480,6.2145,5.7393,54.3200,96.0000,1089.1500,3.1045,12.6525,5.7242,6.4007,9.1256,1.2483,0.9535,29.6800,29.7300,6.2842,100.8340,76.5464,126.5449,1.0227,0.8201,1.0273,7.7565,126.4000
2013-03-11,1.3014,1.4898,1.9593,6.2179,5.7303,54.3800,96.1200,1093.9000,3.1105,12.5470,5.7268,6.4013,9.1180,1.2493,0.9496,29.6900,29.7200,6.2842,100.7491,76.4903,126.4279,1.0264,0.8251,1.0268,7.7570,126.4000
2013-03-12,1.3023,1.4877,1.9620,6.2160,5.7251,54.1900,95.9600,1095.2800,3.1075,12.4502,5.7136,6.3674,9.1675,1.2475,0.9472,29.6700,29.5800,6.2842,100.5911,76.4126,126.1760,1.0317,0.8256,1.0259,7.7567,126.1500
2013-03-13,1.2949,1.4925,1.9615,6.2137,5.7572,54.3000,96.0000,1098.4200,3.1075,12.3971,5.7510,6.4230,9.2400,1.2490,0.9518,29.7000,29.6200,6.2842,100.6824,76.6256,126.1088,1.0294,0.8241,1.0272,7.7582,126.3000
2013-03-14,1.2974,1.5039,1.9665,6.2145,5.7477,54.2200,96.1600,1107.4900,3.1110,12.4476,5.8019,6.4522,9.1853,1.2495,0.9512,29.7200,29.6200,6.2842,100.7032,76.5074,126.3044,1.0387,0.8203,1.0263,7.7582,126.2000
2013-03-15,1.3076,1.5124,1.9755,6.2133,5.7081,54.0600,95.2600,1110.6200,3.1195,12.4325,5.7756,6.3968,9.1871,1.2485,0.9396,29.7200,29.5100,6.2842,100.3728,75.9448,126.2860,1.0398,0.8267,1.0202,7.7590,126.1000
2013-03-18,1.2956,1.5113,1.9865,6.2156,5.7540,54.1000,94.9200,1114.1900,3.1300,12.4297,5.7886,6.4349,9.1591,1.2494,0.9449,29.7500,29.5000,6.2842,100.5899,76.2373,126.3958,1.0393,0.8245,1.0218,7.7615,126.1000
2013-03-19,1.2888,1.5118,1.9874,6.2154,5.7829,54.4000,94.8500,1112.9300,3.1215,12.4452,5.8319,6.4604,9.2700,1.2518,0.9460,29.7600,29.2600,6.2842,100.7712,76.5128,126.4482,1.0363,0.8239,1.0272,7.7606,126.6000
2013-03-20,1.2950,1.5133,1.9865,6.2117,5.7540,54.3200,95.5100,1115.6200,3.1210,12.3950,5.8429,6.4635,9.2712,1.2514,0.9439,29.7700,29.1100,6.2842,100.6559,76.4285,126.2993,1.0389,0.8221,1.0268,7.7621,126.6000
2013-03-21,1.2928,1.5180,1.9934,6.2141,5.7641,54.2700,95.0600,1115.4100,3.1200,12.3592,5.8411,6.4769,9.3150,1.2488,0.9454,29.8000,29.1700,6.2842,100.5869,76.3373,126.2620,1.0439,0.8328,1.0239,7.7622,127.0000
2013-03-22,1.2996,1.5239,2.0170,6.2120,5.7348,54.3000,94.4800,1119.2000,3.1110,12.3714,5.8073,6.4840,9.3161,1.2486,0.9402,29.8700,29.2800,6.2842,100.4650,76.0356,126.3751,1.0447,0.8352,1.0224,7.7627,126.8000
2013-03-25,1.2881,1.5184,2.0136,6.2105,5.7842,54.2200,94.3400,1110.8800,3.0970,12.3605,5.8396,6.5229,9.2931,1.2443,0.9473,29.8600,29.2900,6.2842,100.5568,76.3156,126.2228,1.0452,0.8347,1.0217,7.7615,126.7000
2013-03-26,1.2858,1.5156,2.0067,6.2108,5.7952,54.4200,94.2200,1107.3600,3.0950,12.3453,5.8409,6.4969,9.2423,1.2408,0.9484,29.8300,29.3000,6.2842,100.4808,76.2471,126.1412,1.0484,0.8380,1.0167,7.7592,126.7000
2013-03-27,1.2782,1.5112,2.0133,6.2138,5.8307,54.4500,94.3800,1111.0900,3.1000,12.3786,5.8549,6.5152,9.2875,1.2432,0.9534,29.8800,29.2700,6.2842,100.7027,76.4946,126.3195,1.0435,0.8359,1.0169,7.7640,126.7500
2013-03-28,1.2842,1.5184,2.0160,6.2143,5.8033,54.4400,94.0200,1113.1400,3.0970,12.3397,5.8326,6.5015,9.1750,1.2406,0.9468,29.8700,29.3000,6.2842,100.5188,76.2277,126.2501,1.0427,0.8382,1.0155,7.7625,126.7000
2013-03-29,1.2816,1.5193,2.0210,6.2108,5.8169,54.5200,94.1600,1112.4800,3.0930,12.3155,5.8446,6.5280,9.2275,1.2400,0.9490,29.8100,29.2600,6.2842,100.5565,76.3594,126.1666,1.0409,0.8360,1.0174,7.7629,126.7500
2013-04-01,1.2857,1.5232,2.0180,6.2078,5.7980,54.2800,93.3000,1114.3800,3.0920,12.3404,5.8143,6.5094,9.1776,1.2401,0.9460,29.8600,29.2900,6.2842,100.4253,76.1063,126.1969,1.0421,0.8377,1.0166,7.7635,126.3000
2013-04-02,1.2836,1.5113,2.0175,6.1992,5.8071,54.4300,93.4300,1117.8700,3.0870,12.2775,5.8115,6.4765,9.2126,1.2387,0.9485,29.8700,29.4000,6.2842,100.3898,76.1715,126.0352,1.0457,0.8426,1.0147,7.7625,126.2500
2013-04-03,1.2847,1.5140,2.0235,6.1962,5.8008,54.4600,92.9600,1116.6800,3.0820,12.3205,5.8043,6.4989,9.2027,1.2375,0.9451,29.8600,29.3100,6.2842,100.3560,76.0337,126.1353,1.0481,0.8442,1.0134,7.7618,126.2900
2013-04-04,1.2854,1.5198,2.0180,6.2005,5.7988,54.9100,96.1200,1123.5700,3.0750,12.3381,5.8110,6.5565,9.1785,1.2416,0.9458,29.9300,29.3100,6.2842,100.6680,76.4382,126.3139,1.0397,0.8381,1.0139,7.7636,125.7200
2013-04-05,1.3027,1.5336,1.9925,6.2005,5.7220,54.7500,96.8600,1136.8200,3.0566,12.2390,5.7204,6.4423,9.0937,1.2404,0.9324,29.9500,29.2400,6.2842,100.3877,76.1296,126.0838,1.0385,0.8421,1.0190,7.7652,125.5300
2013-04-08,1.3008,1.5257,1.9890,6.2031,5.7308,54.5800,98.9000,1140.3400,3.0590,12.1583,5.7435,6.4190,9.0186,1.2414,0.9346,30.0600,29.2400,6.2842,100.5131,76.4764,125.9222,1.0389,0.8454,1.0199,7.7643,125.5000
2013-04-09,1.3092,1.5317,1.9865,6.2022,5.6944,54.4700,99.0200,1139.1900,3.0350,12.1283,5.7083,6.3896,8.9112,1.2391,0.9317,30.0100,28.9600,6.2842,100.2427,76.1611,125.7221,1.0490,0.8512,1.0162,7.7641,125.5000
2013-04-10,1.3060,1.5315,1.9765,6.1938,5.7091,54.4100,99.6100,1135.3500,3.0285,12.1156,5.7452,6.3894,8.9015,1.2374,0.9333,29.9600,28.9800,6.2842,100.2258,76.2698,125.5471,1.0539,0.8567,1.0148,7.7624,125.2500
2013-04-11,1.3124,1.5403,1.9720,6.1961,5.6805,54.3600,99.4200,1128.8500,3.0340,12.0680,5.7029,6.3406,8.8989,1.2367,0.9294,29.9100,29.0000,6.2842,99.9724,75.9518,125.3881,1.0564,0.8650,1.0107,7.7615,125.2500
2013-04-12,1.3094,1.5373,1.9690,6.1914,5.6947,54.6200,98.9800,1129.2400,3.0410,12.0871,5.7188,6.3627,8.9576,1.2366,0.9290,29.9500,29.0400,6.2842,100.0677,76.0512,125.4734,1.0503,0.8572,1.0134,7.7615,125.3000
2013-04-15,1.3082,1.5320,1.9755,6.1866,5.6993,54.4800,98.0000,1119.0000,3.0400,12.1729,5.7281,6.3783,9.1326,1.2364,0.9303,29.9000,29.0700,6.2842,100.1923,76.1712,125.5977,1.0393,0.8487,1.0208,7.7622,125.3000
2013-04-16,1.3141,1.5316,1.9965,6.1824,5.6726,54.0800,97.8600,1114.0000,3.0390,12.1650,5.7377,6.3789,9.1315,1.2355,0.9256,29.8500,28.9600,6.2842,100.0717,76.0518,125.4816,1.0366,0.8488,1.0226,7.7625,125.3000
2013-04-17,1.3049,1.5255,2.0000,6.1720,5.7124,54.1600,97.7400,1121.0000,3.0290,12.2350,5.7934,6.4979,9.1801,1.2354,0.9306,29.8800,28.8200,6.2840,100.3612,76.3994,125.6832,1.0306,0.8457,1.0263,7.7628,125.5000
2013-04-18,1.3072,1.5282,2.0180,6.1811,5.7020,53.9500,98.2200,1119.4800,3.0320,12.2690,5.8119,6.5285,9.1913,1.2355,0.9306,29.8600,28.6600,6.2842,100.4063,76.3899,125.7951,1.0301,0.8422,1.0257,7.7636,125.5500
2013-04-19,1.3066,1.5254,2.0075,6.1772,5.7060,53.9800,99.2800,1119.0300,3.0346,12.2320,5.8161,6.5288,9.2251,1.2369,0.9324,29.7700,28.6000,6.2842,100.4434,76.5665,125.6544,1.0297,0.8436,1.0264,7.7637,125.8900
2013-04-22,1.3050,1.5262,2.0138,6.1823,5.7111,54.1900,99.2900,1119.5100,3.0470,12.3071,5.8504,6.5296,9.2526,1.2402,0.9349,29.8100,28.6900,6.2842,100.5941,76.6146,125.9271,1.0255,0.8406,1.0262,7.7638,126.6000
2013-04-23,1.3012,1.5267,2.0145,6.1790,5.7275,54.3900,99.4300,1119.5300,3.0560,12.2437,5.9034,6.6267,9.2255,1.2415,0.9427,29.7900,28.8300,6.2842,100.6197,76.7537,125.8085,1.0262,0.8409,1.0259,7.7644,126.7500
2013-04-24,1.2997,1.5258,2.0225,6.1782,5.7361,54.2200,99.3900,1117.9400,3.0475,12.2850,5.9120,6.6347,9.1795,1.2434,0.9484,29.7600,28.9400,6.2842,100.6858,76.8339,125.8537,1.0256,0.8455,1.0270,7.7644,126.7000
2013-04-25,1.3004,1.5434,2.0115,6.1707,5.7322,54.1100,99.4200,1111.3500,3.0350,12.1175,5.8797,6.6155,9.0701,1.2393,0.9455,29.6400,29.1700,6.2841,100.2696,76.5594,125.2793,1.0308,0.8517,1.0193,7.7645,126.7000
2013-04-26,1.3024,1.5479,2.0016,6.1647,5.7250,54.4100,97.8400,1111.1000,3.0330,12.1786,5.8506,6.5722,9.1225,1.2364,0.9414,29.5900,29.2400,6.2842,100.1284,76.2381,125.3717,1.0275,0.8509,1.0170,7.7635,126.7000
2013-04-29,1.3090,1.5497,2.0015,6.1647,5.6958,54.2000,98.0900,1104.0000,3.0315,12.1240,5.8257,6.5487,8.9780,1.2339,0.9370,29.4600,29.2500,6.2842,99.8723,76.0086,125.0945,1.0348,0.8565,1.0138,7.7610,126.7000
2013-04-30,1.3168,1.5539,1.9990,6.1647,5.6614,53.6800,97.5200,1101.5200,3.0415,12.1323,5.7674,6.4817,8.9741,1.2320,0.9298,29.5200,29.2600,6.2842,99.6081,75.5625,125.0737,1.0372,0.8580,1.0072,7.7606,126.7000
2013-05-01,1.3192,1.5578,2.0065,6.1647,5.6511,53.6500,97.2800,1100.3500,3.0415,12.2246,5.7601,6.4734,9.0201,1.2331,0.9268,29.5000,29.3100,6.2842,99.6741,75.4954,125.3057,1.0285,0.8494,1.0083,7.7603,126.7000
2013-05-02,1.3066,1.5519,2.0128,6.1560,5.7048,53.7900,97.9600,1101.4000,3.0493,12.1540,5.7982,6.5300,8.9636,1.2350,0.9348,29.5500,29.4400,6.2842,99.8485,75.9244,125.1481,1.0260,0.8497,1.0083,7.7587,126.1000
2013-05-03,1.3112,1.5563,2.0098,6.1555,5.6847,53.8000,99.1000,1096.6700,3.0330,12.0880,5.7944,6.4944,8.9260,1.2341,0.9340,29.5300,29.6800,6.2842,99.7387,75.9100,124.9234,1.0313,0.8538,1.0077,7.7591,126.2000
2013-05-06,1.3067,1.5538,2.0120,6.1665,5.7025,54.1300,99.3500,1094.3400,2.9760,12.1065,5.8294,6.5375,8.9954,1.2313,0.9393,29.5600,29.5600,6.2842,99.8672,76.0843,124.9877,1.0248,0.8509,1.0074,7.7594,126.4000
2013-05-07,1.3085,1.5468,2.0086,6.1539,5.6949,54.0600,99.0000,1090.0000,2.9810,12.0750,5.8385,6.5218,9.0161,1.2330,0.9402,29.5200,29.6000,6.2842,99.7261,75.9970,124.7859,1.0162,0.8443,1.0051,7.7606,126.4000
2013-05-08,1.3177,1.5563,2.0003,6.1410,5.6562,54.0800,98.9000,1086.0000,2.9620,12.0308,5.7462,6.4925,9.0110,1.2274,0.9349,29.3100,29.3100,6.2842,99.3735,75.6541,124.4381,1.0183,0.8394,1.0023,7.7595,126.0000
2013-05-09,1.3105,1.5502,2.0010,6.1306,5.6866,54.3400,99.2900,1091.1200,2.9725,11.9760,5.7510,6.5058,8.9835,1.2291,0.9406,29.4200,29.4500,6.2842,99.4857,75.9115,124.3621,1.0192,0.8446,1.0026,7.7590,125.8000
2013-05-10,1.2955,1.5334,2.0275,6.1415,5.7545,54.9400,101.7400,1106.0000,2.9850,12.1313,5.8180,6.6185,9.1105,1.2389,0.9594,29.7000,29.8000,6.2842,100.4570,76.9553,125.1972,0.9987,0.8274,1.0123,7.7606,126.1000
2013-05-13,1.2981,1.5291,2.0163,6.1465,5.7413,54.8500,101.8400,1113.1200,2.9950,12.1425,5.7987,6.6067,9.1466,1.2413,0.9576,29.8700,29.6700,6.2842,100.4875,76.8879,125.3486,0.9965,0.8245,1.0108,7.7616,126.2000
2013-05-14,1.2969,1.5258,2.0054,6.1426,5.7468,54.5000,102.1800,1109.6200,2.9860,12.1525,5.8109,6.6440,9.2052,1.2425,0.9602,29.8800,29.6600,6.2842,100.5721,77.0894,125.2833,0.9903,0.8214,1.0149,7.7613,126.4500
2013-05-15,1.2857,1.5198,2.0280,6.1454,5.7970,54.7800,102.4400,1114.6200,3.0020,12.2316,5.8567,6.6792,9.2795,1.2472,0.9680,29.9600,29.7800,6.2842,100.9813,77.4933,125.6808,0.9884,0.8224,1.0173,7.7617,125.9500
2013-05-16,1.2898,1.5302,2.0244,6.1487,5.7782,54.6800,102.2200,1117.5400,3.0100,12.2421,5.8166,6.6465,9.3001,1.2502,0.9618,29.9600,29.7200,6.2842,100.8861,77.2871,125.7282,0.9846,0.8190,1.0162,7.7638,125.6000
2013-05-17,1.2818,1.5173,2.0364,6.1410,5.8115,55.1700,102.9800,1117.3000,3.0200,12.3153,5.8626,6.7003,9.4100,1.2568,0.9731,30.0100,29.8500,6.2842,101.3582,77.9243,125.9737,0.9737,0.8082,1.0268,7.7627,126.2500
2013-05-20,1.2865,1.5223,2.0357,6.1386,5.7922,55.0200,102.5400,1118.1900,3.0125,12.3355,5.8390,6.6588,9.4810,1.2560,0.9675,29.9000,29.7800,6.2842,101.2263,77.7119,125.9475,0.9788,0.8153,1.0272,7.7617,126.2500
2013-05-21,1.2910,1.5170,2.0373,6.1353,5.7728,55.4200,102.3600,1110.6200,3.0170,12.3225,5.7892,6.6240,9.5256,1.2602,0.9680,29.8200,29.8000,6.2842,101.1390,77.6115,125.8805,0.9800,0.8161,1.0277,7.7607,126.3500
2013-05-22,1.2864,1.5038,2.0398,6.1309,5.7932,55.6200,103.5200,1113.8500,3.0200,12.3185,5.8128,6.6328,9.5550,1.2663,0.9814,29.9200,29.8000,6.2842,101.4666,78.1045,125.9884,0.9686,0.8084,1.0331,7.7613,126.3500
2013-05-23,1.2944,1.5120,2.0526,6.1337,5.7614,55.7000,101.6600,1128.3500,3.0330,12.4651,5.8322,6.6400,9.5350,1.2630,0.9668,29.9000,29.9000,6.2842,101.3947,77.5607,126.5070,0.9759,0.8166,1.0315,7.7625,126.3000
2013-05-24,1.2920,1.5126,2.0516,6.1311,5.7672,55.7800,100.9800,1126.4000,3.0330,12.5404,5.8315,6.6503,9.5800,1.2645,0.9621,29.9200,29.9400,6.2842,101.4562,77.5508,126.6550,0.9675,0.8098,1.0322,7.7635,126.3000
2013-05-27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013-05-28,1.2870,1.5061,2.0679,6.1213,5.7911,56.0700,102.0700,1128.0700,3.0400,12.5387,5.8774,6.6913,9.7675,1.2684,0.9734,29.9800,30.0400,6.2842,101.7539,77.9875,126.7651,0.9642,0.8094,1.0371,7.7636,126.3000
2013-05-29,1.2944,1.5121,2.0973,6.1264,5.7585,56.2800,100.9100,1132.0800,3.0780,12.6373,5.8947,6.6492,9.7900,1.2664,0.9613,29.9600,30.1500,6.2842,101.7159,77.5986,127.1684,0.9632,0.8131,1.0369,7.7637,126.4500
2013-05-30,1.3042,1.5207,2.1095,6.1307,5.7155,56.5000,101.0600,1127.9000,3.0720,12.7778,5.8245,6.5622,10.0175,1.2604,0.9558,29.9600,30.1400,6.2842,101.6274,77.1849,127.4947,0.9662,0.8076,1.0309,7.7639,126.4500
2013-05-31,1.2988,1.5185,2.1217,6.1340,5.7403,56.5000,100.8300,1129.3400,3.0940,12.7791,5.8623,6.6221,10.0680,1.2641,0.9583,29.9300,30.3800,6.2842,101.8269,77.3824,127.6867,0.9608,0.7973,1.0337,7.7625,126.4500
2013-06-03,1.3098,1.5349,2.1365,6.1312,5.6911,56.6600,99.1800,1127.1800,3.0980,12.7900,5.7990,6.5304,9.8300,1.2501,0.9442,29.9100,30.3100,6.2842,101.3869,76.6608,127.6274,0.9770,0.8099,1.0290,7.7626,126.4000
2013-06-04,1.3075,1.5304,2.1409,6.1285,5.7017,56.4300,100.1500,1122.3100,3.0930,12.7240,5.8123,6.5691,9.7628,1.2534,0.9485,29.8900,30.4200,6.2842,101.5176,77.0263,127.4522,0.9640,0.7992,1.0348,7.7612,126.4000
2013-06-05,1.3088,1.5392,2.1261,6.1276,5.6953,56.8400,99.1600,1118.5500,3.0820,12.8296,5.8081,6.5957,10.0085,1.2484,0.9422,29.8100,30.5000,6.2842,101.4877,76.8440,127.6178,0.9533,0.7945,1.0346,7.7610,126.4000
2013-06-06,1.3248,1.5601,2.1270,6.1359,5.6279,56.9200,97.7600,1118.9000,3.0815,12.9000,5.7547,6.5386,9.8800,1.2454,0.9300,29.7600,30.5600,6.2842,101.0663,75.9382,127.8404,0.9592,0.8012,1.0240,7.7617,126.3500
2013-06-07,1.3242,1.5558,2.1340,6.1333,5.6309,56.5700,97.2000,1117.1700,3.0920,12.7386,5.7649,6.5607,9.9750,1.2464,0.9342,29.7400,30.6300,6.2842,100.8522,75.8716,127.4479,0.9494,0.7883,1.0208,7.7629,126.3000
2013-06-10,1.3234,1.5556,2.1365,6.1333,5.6336,58.1300,98.8800,1127.3800,3.1270,12.8535,5.7610,6.5897,10.1441,1.2580,0.9357,29.9100,30.7600,6.2842,101.2580,76.0617,128.1095,0.9469,0.7911,1.0185,7.7640,126.7000
2013-06-11,1.3278,1.5587,2.1428,6.1333,5.6163,58.3400,96.8200,1133.0000,3.1460,12.8650,5.7908,6.5834,10.0500,1.2564,0.9271,29.8500,30.9500,6.2842,101.0789,75.6928,128.1865,0.9421,0.7869,1.0191,7.7646,127.6500
2013-06-12,1.3354,1.5697,2.1470,6.1333,5.5846,57.8200,95.3600,1127.7600,3.1300,12.8449,5.7344,6.4865,10.0075,1.2516,0.9181,29.8700,30.9200,6.2842,100.7483,75.2575,128.0117,0.9513,0.7976,1.0202,7.7654,127.3500
2013-06-13,1.3314,1.5698,2.1459,6.1341,5.6027,58.0700,94.2900,1129.0700,3.1310,12.7795,5.7630,6.5075,9.9189,1.2510,0.9234,29.8700,30.7700,6.2842,100.6102,75.1444,127.8492,0.9601,0.8030,1.0170,7.7638,127.7000
2013-06-14,1.3330,1.5686,2.1392,6.1306,5.5950,57.5600,94.3400,1127.2000,3.1140,12.6980,5.7189,6.4390,9.9636,1.2515,0.9222,29.8400,30.5600,6.2842,100.4331,75.1178,127.4865,0.9587,0.8065,1.0175,7.7612,128.5000
2013-06-17,1.3341,1.5709,2.1576,6.1248,5.5909,57.9700,94.8700,1127.0000,3.1310,12.7776,5.7308,6.4713,9.9030,1.2546,0.9254,29.8500,30.6500,6.2842,100.5793,75.1797,127.7339,0.9541,0.7995,1.0175,7.7598,128.5000
